"","struct_id","Effect","DFn","DFd","F","p","p<.05","ges","p.adj"
"243","PalHy_Pallidohypothalamic Nucleus, Left","datasource",1,1120,46.448,1.53e-11,"*",0.04,6.3342e-09
"244","PaOG_parolfactory gyri, Left","datasource",1,1120,26.88,2.57e-07,"*",0.023,0.000106398
"245","PaOG_parolfactory gyri, Right","datasource",1,1120,24.67,7.86e-07,"*",0.022,0.000325404
"246","PCLa_paracentral lobule, anterior part, Left","datasource",1,1120,23.262,1.61e-06,"*",0.02,0.00066654
"247","PCLa-i_paracentral lobule, anterior part, Left, inferior bank of gyrus","datasource",1,1120,34.699,5.08e-09,"*",0.03,2.10312e-06
"248","PCLa-i_paracentral lobule, anterior part, Right, inferior bank of gyrus","datasource",1,1120,17.73,2.75e-05,"*",0.016,0.011385
"249","PCLa-s_paracentral lobule, anterior part, Left, superior bank of gyrus","datasource",1,1120,30.165,4.91e-08,"*",0.026,2.03274e-05
"250","PCLa-s_paracentral lobule, anterior part, Right, superior bank of gyrus","datasource",1,1120,23.687,1.3e-06,"*",0.021,0.0005382
"251","PCLp-cs_paracentral lobule, posterior part, Left, bank of cingulate sulcus","datasource",1,1120,38.829,6.54e-10,"*",0.034,2.70756e-07
"252","PCLp-cs_paracentral lobule, posterior part, Right, bank of cingulate sulcus","datasource",1,1120,23.409,1.49e-06,"*",0.02,0.00061686
"253","PCLp-l_paracentral lobule, posterior part, Left, lateral bank of gyrus","datasource",1,1120,52.117,9.63e-13,"*",0.044,3.98682e-10
"254","PCLp-l_paracentral lobule, posterior part, Right, lateral bank of gyrus","datasource",1,1120,25.234,5.91e-07,"*",0.022,0.000244674
"255","Pcu-i_precuneus, Left, inferior lateral bank of gyrus","datasource",1,1120,25.007,6.63e-07,"*",0.022,0.000274482
"256","Pcu-i_precuneus, Right,  inferior lateral bank of gyrus","datasource",1,1120,18.309,2.04e-05,"*",0.016,0.0084456
"257","Pcu-s_precuneus, Left,  superior lateral bank of gyrus","datasource",1,1120,25.723,4.61e-07,"*",0.022,0.000190854
"258","Pcu-s_precuneus, Right, superior lateral bank of gyrus","datasource",1,1120,22.66,2.19e-06,"*",0.02,0.00090666
"259","PeF_Perifornical Nucleus, Left","datasource",1,1120,42.46,1.09e-10,"*",0.037,4.5126e-08
"260","PHA_Posterior Hypothalamic Area, Left","datasource",1,1120,34.307,6.18e-09,"*",0.03,2.55852e-06
"261","PHA_Posterior Hypothalamic Area, Right","datasource",1,1120,32.704,1.38e-08,"*",0.028,5.7132e-06
"262","PHG-cos_parahippocampal gyrus, Left, bank of the cos","datasource",1,1120,27.393,1.98e-07,"*",0.024,8.1972e-05
"263","PHG-cos_parahippocampal gyrus, Right, bank of the cos","datasource",1,1120,18.001,2.39e-05,"*",0.016,0.0098946
"264","PHG-l_parahippocampal gyrus, Left, lateral bank of gyrus","datasource",1,1120,28.022,1.44e-07,"*",0.024,5.9616e-05
"265","PHG-l_parahippocampal gyrus, Right, lateral bank of gyrus","datasource",1,1120,22.243,2.7e-06,"*",0.019,0.0011178
"266","PIN_pineal","datasource",1,1120,66.033,1.16e-15,"*",0.056,4.8024e-13
"267","Pir_piriform cortex, left","datasource",1,1120,46.309,1.64e-11,"*",0.04,6.7896e-09
"268","PLP_planum polare, Left","datasource",1,1120,28.527,1.12e-07,"*",0.025,4.6368e-05
"269","PLP_planum polare, Right","datasource",1,1120,32.396,1.6e-08,"*",0.028,6.624e-06
"270","PLT_planum temporale, Left","datasource",1,1120,29.09,8.42e-08,"*",0.025,3.48588e-05
"271","PLT_planum temporale, Right","datasource",1,1120,21.592,3.77e-06,"*",0.019,0.00156078
"272","Pn_pontine nuclei, Left","datasource",1,1120,17.329,3.38e-05,"*",0.015,0.0139932
"273","Pn_pontine nuclei, Right","datasource",1,1120,10.914,0.000985,"*",0.01,0.40779
"274","PoG-cs_postcentral gyrus, Left, bank of the central sulcus","datasource",1,1120,24.285,9.56e-07,"*",0.021,0.000395784
"275","PoG-cs_postcentral gyrus, Right, bank of the central sulcus","datasource",1,1120,24.42,8.93e-07,"*",0.021,0.000369702
"276","PoG-il_postcentral gyrus, Left, inferior lateral aspect of gyrus","datasource",1,1120,26.993,2.42e-07,"*",0.024,0.000100188
"277","PoG-il_postcentral gyrus, Right, inferior lateral aspect of gyrus","datasource",1,1120,21.106,4.84e-06,"*",0.018,0.00200376
"278","PoG-pcs_postcentral gyrus, Left, bank of the posterior central sulcus","datasource",1,1120,28.249,1.29e-07,"*",0.025,5.3406e-05
"279","PoG-pcs_postcentral gyrus, Right, bank of the posterior central sulcus","datasource",1,1120,26.368,3.33e-07,"*",0.023,0.000137862
"280","PoG-sl_postcentral gyrus, Left, superior lateral aspect of gyrus","datasource",1,1120,29.298,7.59e-08,"*",0.025,3.14226e-05
"281","PoG-sl_postcentral gyrus, Right, superior lateral aspect of gyrus","datasource",1,1120,20.139,7.95e-06,"*",0.018,0.0032913
"282","POrG_posterior orbital gyrus, Left","datasource",1,1120,38.65,7.14e-10,"*",0.033,2.95596e-07
"283","POrG_posterior orbital gyrus, Right","datasource",1,1120,21.766,3.45e-06,"*",0.019,0.0014283
"284","Pr5_principal sensory nucleus of trigeminal nerve, Left","datasource",1,1120,31.725,2.24e-08,"*",0.028,9.2736e-06
"285","Pr5_principal sensory nucleus of trigeminal nerve, Right","datasource",1,1120,26.665,2.86e-07,"*",0.023,0.000118404
"286","PRF_Pontine Reticular Formation, Left","datasource",1,1120,27.685,1.71e-07,"*",0.024,7.0794e-05
"287","PRF_Pontine Reticular Formation, Right","datasource",1,1120,17.277,3.48e-05,"*",0.015,0.0144072
"288","PrG-cs_precentral gyrus, Left, bank of the central sulcus","datasource",1,1120,28.591,1.08e-07,"*",0.025,4.4712e-05
"289","PrG-cs_precentral gyrus, Right, bank of the central sulcus","datasource",1,1120,20.064,8.26e-06,"*",0.018,0.00341964
"290","PrG-il_precentral gyrus, Left, inferior lateral aspect of gyrus","datasource",1,1120,25.469,5.24e-07,"*",0.022,0.000216936
"291","PrG-il_precentral gyrus, Right, inferior lateral aspect of gyrus","datasource",1,1120,17.659,2.85e-05,"*",0.016,0.011799
"292","PrG-prc_precentral gyrus, Left, bank of the precentral sulcus","datasource",1,1120,29.466,6.97e-08,"*",0.026,2.88558e-05
"293","PrG-prc_precentral gyrus, Right, bank of the precentral sulcus","datasource",1,1120,18.528,1.82e-05,"*",0.016,0.0075348
"294","PrG-sl_precentral gyrus, Left, superior lateral aspect of gyrus","datasource",1,1120,28.621,1.07e-07,"*",0.025,4.4298e-05
"295","PrG-sl_precentral gyrus, Right, superior lateral aspect of gyrus","datasource",1,1120,17.213,3.59e-05,"*",0.015,0.0148626
"296","PrOR_Preoptic Region, Left","datasource",1,1120,29.739,6.08e-08,"*",0.026,2.51712e-05
"297","PrOR_Preoptic Region, Right","datasource",1,1120,36.138,2.48e-09,"*",0.031,1.02672e-06
"298","PTec_Pretectal Region","datasource",1,1120,28.951,9.03e-08,"*",0.025,3.73842e-05
"299","PTG_paraterminal gyrus, Right","datasource",1,1120,27.109,2.29e-07,"*",0.024,9.4806e-05
"300","Pu_Putamen, Left","datasource",1,1120,25.787,4.46e-07,"*",0.023,0.000184644
"301","Pu_Putamen, Right","datasource",1,1120,21.319,4.34e-06,"*",0.019,0.00179676
"302","PV-Crus I_Crus I, Left Paravermis","datasource",1,1120,14.033,0.000189,"*",0.012,0.078246
"303","PV-Crus I_Crus I, Right Paravermis","datasource",1,1120,8.562,0.004,"*",0.008,1
"304","PV-Crus II_Crus II, Left Paravermis","datasource",1,1120,15.592,8.35e-05,"*",0.014,0.034569
"305","PV-Crus II_Crus II, Right Paravermis","datasource",1,1120,10.598,0.001,"*",0.009,0.414
"306","PV-III_III, Left Paravermis","datasource",1,1120,24.464,8.73e-07,"*",0.021,0.000361422
"307","PV-III_III, Right Paravermis","datasource",1,1120,27.01,2.4e-07,"*",0.024,9.936e-05
"308","PV-IV_IV, Left Paravermis","datasource",1,1120,22.365,2.54e-06,"*",0.02,0.00105156
"309","PV-IV_IV, Right Paravermis","datasource",1,1120,10.678,0.001,"*",0.009,0.414
"310","PV-IX_IX, Left Paravermis","datasource",1,1120,11.114,0.000885,"*",0.01,0.36639
"311","PV-IX_IX, Right Paravermis","datasource",1,1120,8.009,0.005,"*",0.007,1
"312","PV-V_V, Left Paravermis","datasource",1,1120,17.549,3.02e-05,"*",0.015,0.0125028
"313","PV-V_V, Right Paravermis","datasource",1,1120,6.755,0.009,"*",0.006,1
"314","PV-VI_VI, Left Paravermis","datasource",1,1120,13.87,0.000206,"*",0.012,0.085284
"315","PV-VI_VI, Right Paravermis","datasource",1,1120,9.953,0.002,"*",0.009,0.828
"316","PV-VIIB_VIIB, Left Paravermis","datasource",1,1120,16.98,4.06e-05,"*",0.015,0.0168084
"317","PV-VIIB_VIIB, Right Paravermis","datasource",1,1120,7.792,0.005,"*",0.007,1
"318","PV-VIIIA_VIIIA, Left Paravermis","datasource",1,1120,15.033,0.000112,"*",0.013,0.046368
"319","PV-VIIIA_VIIIA, Right Paravermis","datasource",1,1120,13.992,0.000193,"*",0.012,0.079902
"320","PV-VIIIB_VIIIB, Left Paravermis","datasource",1,1120,27.723,1.68e-07,"*",0.024,6.9552e-05
"321","PV-VIIIB_VIIIB, Right Paravermis","datasource",1,1120,8.696,0.003,"*",0.008,1
"322","PV-X_X, Left Paravermis","datasource",1,1120,7.621,0.006,"*",0.007,1
"323","PVH_Paraventricular Nucleus of the Hypothalamus, Left","datasource",1,1120,52.784,6.96e-13,"*",0.045,2.88144e-10
"324","PVH_Paraventricular Nucleus of the Hypothalamus, Right","datasource",1,1120,56.497,1.15e-13,"*",0.048,4.761e-11
"325","R_Reticular Nucleus of Thalamus, Left","datasource",1,1120,17.515,3.07e-05,"*",0.015,0.0127098
"326","R_Reticular Nucleus of Thalamus, Right","datasource",1,1120,10.337,0.001,"*",0.009,0.414
"327","RaM_raphe nuclei of medulla","datasource",1,1120,33.875,7.67e-09,"*",0.029,3.17538e-06
"328","RN_Red Nucleus, Left","datasource",1,1120,22.816,2.02e-06,"*",0.02,0.00083628
"329","RN_Red Nucleus, Right","datasource",1,1120,11.545,0.000703,"*",0.01,0.291042
"330","RPn_pontine raphe nucleus","datasource",1,1120,29.048,8.6e-08,"*",0.025,3.5604e-05
"331","RPn_pontine raphe nucleus, Left","datasource",1,1120,54.64,2.83e-13,"*",0.047,1.17162e-10
"332","S_subiculum, Left","datasource",1,1120,32.059,1.9e-08,"*",0.028,7.866e-06
"333","S_subiculum, Right","datasource",1,1120,27.754,1.65e-07,"*",0.024,6.831e-05
"334","Sb_Subthalamic Nucleus, Left","datasource",1,1120,27.504,1.87e-07,"*",0.024,7.7418e-05
"335","Sb_Subthalamic Nucleus, Right","datasource",1,1120,18.793,1.59e-05,"*",0.017,0.0065826
"336","SC_Superior Colliculus, Left","datasource",1,1120,49.608,3.27e-12,"*",0.042,1.35378e-09
"337","SC_Superior Colliculus, Right","datasource",1,1120,23.626,1.34e-06,"*",0.021,0.00055476
"338","SCG_subcallosal gyrus, Left","datasource",1,1120,28.385,1.2e-07,"*",0.025,4.968e-05
"339","SCG_subcollosal gyrus, Right","datasource",1,1120,18.022,2.36e-05,"*",0.016,0.0097704
"340","SFG_superior frontal gyrus, Left","datasource",1,1120,24.742,7.58e-07,"*",0.022,0.000313812
"341","SFG-l_superior frontal gyrus, Left, lateral bank of gyrus","datasource",1,1120,24.764,7.49e-07,"*",0.022,0.000310086
"342","SFG-l_superior frontal gyrus, Right, lateral bank of gyrus","datasource",1,1120,19.462,1.12e-05,"*",0.017,0.0046368
"343","SFG-m_superior frontal gyrus, Left, medial bank of gyrus","datasource",1,1120,27.635,1.75e-07,"*",0.024,7.245e-05
"344","SFG-m_superior frontal gyrus, Right, medial bank of gyrus","datasource",1,1120,23.347,1.54e-06,"*",0.02,0.00063756
"345","SI_Substantia Innominata, Left","datasource",1,1120,30.202,4.82e-08,"*",0.026,1.99548e-05
"346","SI_Substantia Innominata, Right","datasource",1,1120,30.861,3.46e-08,"*",0.027,1.43244e-05
"347","SIG_Short Insular Gyri, Left","datasource",1,1120,31.877,2.08e-08,"*",0.028,8.6112e-06
"348","SIG_Short Insular Gyri, Right","datasource",1,1120,19.768,9.61e-06,"*",0.017,0.00397854
"349","SMG-i_supramarginal gyrus, Left, inferior bank of gyrus","datasource",1,1120,30.757,3.65e-08,"*",0.027,1.5111e-05
"350","SMG-i_supramarginal gyrus, Right, inferior bank of gyrus","datasource",1,1120,21.622,3.72e-06,"*",0.019,0.00154008
"351","SMG-s_supramarginal gyrus, Left, superior bank of gyrus","datasource",1,1120,27.369,2e-07,"*",0.024,8.28e-05
"352","SMG-s_supramarginal gyrus, Right, superior bank of gyrus","datasource",1,1120,20.985,5.15e-06,"*",0.018,0.0021321
"353","SNC_Substantia Nigra, pars compacta, Left","datasource",1,1120,40.209,3.3e-10,"*",0.035,1.3662e-07
"354","SNC_Substantia Nigra, pars compacta, Right","datasource",1,1120,20.714,5.91e-06,"*",0.018,0.00244674
"355","SNR_Substantia Nigra, pars reticulata, Left","datasource",1,1120,35.451,3.5e-09,"*",0.031,1.449e-06
"356","SNR_Substantia Nigra, pars reticulata, Right","datasource",1,1120,14.501,0.000148,"*",0.013,0.061272
"357","SO_Supraoptic Nucleus, Left","datasource",1,1120,63.259,4.41e-15,"*",0.053,1.82574e-12
"358","SO_Supraoptic Nucleus, Right","datasource",1,1120,55.076,2.29e-13,"*",0.047,9.4806e-11
"359","SOC_Superior Olivary Complex, Left","datasource",1,1120,33.924,7.48e-09,"*",0.029,3.09672e-06
"360","SOC_Superior Olivary Complex, Right","datasource",1,1120,18.332,2.01e-05,"*",0.016,0.0083214
"361","SOG-i_superior occipital gyrus, Left, inferior bank of gyrus","datasource",1,1120,28.917,9.19e-08,"*",0.025,3.80466e-05
"362","SOG-i_superior occipital gyrus, Right, inferior bank of gyrus","datasource",1,1120,19.386,1.17e-05,"*",0.017,0.0048438
"363","SOG-s_superior occipital gyrus, Left, superior bank of gyrus","datasource",1,1120,32.875,1.26e-08,"*",0.029,5.2164e-06
"364","SOG-s_superior occipital gyrus, Right, superior bank of gyrus","datasource",1,1120,26.271,3.49e-07,"*",0.023,0.000144486
"365","Sp5_spinal trigeminal nucleus, Left","datasource",1,1120,24.858,7.15e-07,"*",0.022,0.00029601
"366","Sp5_spinal trigeminal nucleus, Right","datasource",1,1120,15.719,7.81e-05,"*",0.014,0.0323334
"367","SPL-i_supraparietal lobule, Left, inferior bank of gyrus","datasource",1,1120,26.159,3.7e-07,"*",0.023,0.00015318
"368","SPL-i_supraparietal lobule, Right, inferior bank of gyrus","datasource",1,1120,31.207,2.91e-08,"*",0.027,1.20474e-05
"369","SPL-s_supraparietal lobule, Left, superior bank of gyrus","datasource",1,1120,27.358,2.02e-07,"*",0.024,8.3628e-05
"370","SPL-s_supraparietal lobule, Right, superior bank of gyrus","datasource",1,1120,19.294,1.23e-05,"*",0.017,0.0050922
"371","SptN_Septal nuclei, Left","datasource",1,1120,41.135,2.09e-10,"*",0.035,8.6526e-08
"372","SptN_Septal nuclei, Right","datasource",1,1120,37.282,1.41e-09,"*",0.032,5.8374e-07
"373","SRoG_superior rostral gyrus, Left","datasource",1,1120,35.203,3.95e-09,"*",0.03,1.6353e-06
"374","SRoG_superior rostral gyrus, Right","datasource",1,1120,25.155,6.15e-07,"*",0.022,0.00025461
"375","STG-i_superior temporal gyrus, Left, inferior bank of gyrus","datasource",1,1120,27.662,1.73e-07,"*",0.024,7.1622e-05
"376","STG-i_superior temporal gyrus, Right, inferior bank of gyrus","datasource",1,1120,18.719,1.65e-05,"*",0.016,0.006831
"377","STG-l_superior temporal gyrus, Left, lateral bank of gyrus","datasource",1,1120,27.363,2.01e-07,"*",0.024,8.3214e-05
"378","STG-l_superior temporal gyrus, Right, lateral bank of gyrus","datasource",1,1120,22.842,1.99e-06,"*",0.02,0.00082386
"379","SubC_nucleus subceruleus, Left","datasource",1,1120,35.685,3.11e-09,"*",0.031,1.28754e-06
"380","SubC_nucleus subceruleus, Right","datasource",1,1120,18.778,1.6e-05,"*",0.016,0.006624
"381","SubCn_subcuneiform nucleus, Left","datasource",1,1120,20.994,5.12e-06,"*",0.018,0.00211968
"382","SubCn_subcuneiform nucleus, Right","datasource",1,1120,9.422,0.002,"*",0.008,0.828
"383","SuM_Supramammillary Nucleus, Left","datasource",1,1120,44.662,3.68e-11,"*",0.038,1.52352e-08
"384","TCd_Tail of Caudate Nucleus, Left","datasource",1,1120,36.914,1.69e-09,"*",0.032,6.9966e-07
"385","TCd_Tail of Caudate Nucleus, Right","datasource",1,1120,26.542,3.05e-07,"*",0.023,0.00012627
"386","TG_transverse gyri, Left","datasource",1,1120,38.541,7.54e-10,"*",0.033,3.12156e-07
"387","TG_transverse gyri, Right","datasource",1,1120,25.945,4.12e-07,"*",0.023,0.000170568
"388","TM_Tuberomammillary Nucleus, Left","datasource",1,1120,48.392,5.92e-12,"*",0.041,2.45088e-09
"389","TP-i_temporal pole, Left, inferior aspect","datasource",1,1120,28.837,9.57e-08,"*",0.025,3.96198e-05
"390","TP-i_temporal pole, Right, inferior aspect","datasource",1,1120,18.235,2.12e-05,"*",0.016,0.0087768
"391","TP-m_temporal pole, Left, medial aspect","datasource",1,1120,28.199,1.32e-07,"*",0.025,5.4648e-05
"392","TP-m_temporal pole, Right, medial aspect","datasource",1,1120,34.973,4.44e-09,"*",0.03,1.83816e-06
"393","TP-s_temporal pole, Left, superior aspect","datasource",1,1120,24.718,7.67e-07,"*",0.022,0.000317538
"394","TP-s_temporal pole, Right, superior aspect","datasource",1,1120,23.254,1.62e-06,"*",0.02,0.00067068
"395","trIFG_Inferior frontal gyrus, triangular part, Left","datasource",1,1120,30.587,3.97e-08,"*",0.027,1.64358e-05
"396","trIFG_Inferior frontal gyrus, triangular part, Right","datasource",1,1120,15.399,9.24e-05,"*",0.014,0.0382536
"397","Ve-I-II_I-II","datasource",1,1120,49.397,3.63e-12,"*",0.042,1.50282e-09
"398","Ve-III_III","datasource",1,1120,21.796,3.4e-06,"*",0.019,0.0014076
"399","Ve-IV_IV","datasource",1,1120,20.797,5.67e-06,"*",0.018,0.00234738
"400","Ve-IX_IX","datasource",1,1120,15.656,8.08e-05,"*",0.014,0.0334512
"401","Ve-V_V","datasource",1,1120,16.037,6.62e-05,"*",0.014,0.0274068
"402","Ve-VI_VI","datasource",1,1120,20.529,6.5e-06,"*",0.018,0.002691
"403","Ve-VIIAf_VIIAf","datasource",1,1120,22.259,2.68e-06,"*",0.019,0.00110952
"404","Ve-VIIAt_VIIAt","datasource",1,1120,13.856,0.000207,"*",0.012,0.085698
"405","Ve-VIIB_VIIB","datasource",1,1120,21.386,4.19e-06,"*",0.019,0.00173466
"406","Ve-VIIIA_VIIIA","datasource",1,1120,22.439,2.45e-06,"*",0.02,0.0010143
"407","Ve-VIIIB_VIIIB","datasource",1,1120,25.879,4.26e-07,"*",0.023,0.000176364
"408","Ve-X_X","datasource",1,1120,29,8.81e-08,"*",0.025,3.64734e-05
"409","VMH_Ventromedial Hypothalamic Nucleus, Left","datasource",1,1120,35.626,3.2e-09,"*",0.031,1.3248e-06
"410","VMH_Ventromedial Hypothalamic Nucleus, Right","datasource",1,1120,35.501,3.41e-09,"*",0.031,1.41174e-06
"411","VTA_ventral tegmental area, Left","datasource",1,1120,33.915,7.52e-09,"*",0.029,3.11328e-06
"412","VTA_ventral tegmental area, Right","datasource",1,1120,19.288,1.23e-05,"*",0.017,0.0050922
"413","ZI_Zona Incerta, Left","datasource",1,1120,22.922,1.91e-06,"*",0.02,0.00079074
"414","ZI_Zona Incerta, Right","datasource",1,1120,14.541,0.000145,"*",0.013,0.06003
