"freq","group"
0.95647,"NOdesMartin"
0.95647,"NOdesMartin"
0.95647,"NOdesMartin"
0.95647,"NOdesMartin"
0.95647,"NOdesMartin"
0.961262,"NOdesMartin"
0.95647,"NOdesMartin"
0.95647,"NOdesMartin"
0.95627,"NOdesMartin"
0.955671,"NOdesMartin"
0.955471,"NOdesMartin"
0.955671,"NOdesMartin"
0.955671,"NOdesMartin"
0.955671,"NOdesMartin"
0.955671,"NOdesMartin"
0.955671,"NOdesMartin"
0.95607,"NOdesMartin"
0.95607,"NOdesMartin"
0.957069,"NOdesMartin"
0.957069,"NOdesMartin"
0.916134,"NOdesMartin"
0.915935,"NOdesMartin"
0.957268,"NOdesMartin"
0.90655,"NOdesMartin"
0.90635,"NOdesMartin"
0.90635,"NOdesMartin"
0.95607,"NOdesMartin"
0.95647,"NOdesMartin"
0.949281,"NOdesMartin"
1,"NOdesMartin"
1,"NOdesMartin"
1,"NOdesMartin"
1,"NOdesMartin"
0.949681,"NOdesMartin"
0.949281,"NOdesMartin"
0.957867,"NOdesMartin"
0.902756,"NOdesMartin"
0.949681,"NOdesMartin"
0.957867,"NOdesMartin"
0.957867,"NOdesMartin"
0.949681,"NOdesMartin"
0.957867,"NOdesMartin"
0.957867,"NOdesMartin"
0.956869,"NOdesMartin"
0.949481,"NOdesMartin"
0.90083,"NOdesMartin"
0.957867,"NOdesMartin"
0.957867,"NOdesMartin"
0.957867,"NOdesMartin"
0.904153,"NOdesMartin"
0.949281,"NOdesMartin"
0.901358,"NOdesMartin"
0.949081,"NOdesMartin"
0.949081,"NOdesMartin"
0.949081,"NOdesMartin"
0.949481,"NOdesMartin"
0.949081,"NOdesMartin"
0.949081,"NOdesMartin"
0.949081,"NOdesMartin"
0.949081,"NOdesMartin"
0.957268,"NOdesMartin"
0.949081,"NOdesMartin"
0.957268,"NOdesMartin"
0.949281,"NOdesMartin"
0.949281,"NOdesMartin"
0.946486,"NOdesMartin"
0.957468,"NOdesMartin"
0.957867,"NOdesMartin"
0.946685,"NOdesMartin"
0.946685,"NOdesMartin"
0.946685,"NOdesMartin"
0.939297,"NOdesMartin"
0.956669,"NOdesMartin"
0.95647,"NOdesMartin"
0.956669,"NOdesMartin"
0.956669,"NOdesMartin"
0.928714,"NOdesMartin"
0.928714,"NOdesMartin"
0.928514,"NOdesMartin"
0.928714,"NOdesMartin"
0.928714,"NOdesMartin"
0.929113,"NOdesMartin"
0.928714,"NOdesMartin"
0.928514,"NOdesMartin"
0.928714,"NOdesMartin"
0.928714,"NOdesMartin"
0.928714,"NOdesMartin"
0.928714,"NOdesMartin"
0.928714,"NOdesMartin"
0.928714,"NOdesMartin"
0.928714,"NOdesMartin"
0.956669,"NOdesMartin"
0.939497,"NOdesMartin"
0.956669,"NOdesMartin"
0.957069,"NOdesMartin"
0.957069,"NOdesMartin"
0.90595,"NOdesMartin"
0.91893,"NOdesMartin"
0.913738,"NOdesMartin"
0.96865,"NOdesMartin"
0.970048,"NOdesMartin"
0.971446,"NOdesMartin"
0.907748,"NOdesMartin"
0.929313,"NOdesMartin"
0.928315,"NOdesMartin"
0.964856,"NOdesMartin"
0.937101,"NOdesMartin"
0.936502,"NOdesMartin"
0.935903,"NOdesMartin"
0.931909,"NOdesMartin"
0.94369,"NOdesMartin"
0.94389,"NOdesMartin"
0.94389,"NOdesMartin"
0.908946,"NOdesMartin"
0.908746,"NOdesMartin"
0.908746,"NOdesMartin"
0.908746,"NOdesMartin"
0.908746,"NOdesMartin"
0.908746,"NOdesMartin"
0.909944,"NOdesMartin"
1,"NOdesMartin"
0.98123,"NOdesMartin"
0.991813,"NOdesMartin"
0.971446,"NOdesMartin"
0.978834,"NOdesMartin"
1,"NOdesMartin"
0.941094,"NOdesMartin"
0.941094,"NOdesMartin"
0.941094,"NOdesMartin"
0.940296,"NOdesMartin"
0.940495,"NOdesMartin"
0.948682,"NOdesMartin"
0.949081,"NOdesMartin"
0.949481,"NOdesMartin"
0.949081,"NOdesMartin"
0.949081,"NOdesMartin"
0.996406,"NOdesMartin"
0.9998,"NOdesMartin"
0.955472,"NOdesMartin"
0.902756,"NOdesMartin"
0.902756,"NOdesMartin"
0.903554,"NOdesMartin"
0.903554,"NOdesMartin"
0.903554,"NOdesMartin"
0.990909,"NOdesMartin"
0.903554,"NOdesMartin"
0.903554,"NOdesMartin"
0.999401,"NOdesMartin"
0.999601,"NOdesMartin"
0.999601,"NOdesMartin"
1,"NOdesMartin"
0.988618,"NOdesMartin"
0.980831,"NOdesMartin"
0.988419,"NOdesMartin"
0.988618,"NOdesMartin"
0.929313,"NOdesMartin"
0.929313,"NOdesMartin"
0.931709,"NOdesMartin"
0.999002,"NOdesMartin"
0.908347,"NOdesMartin"
1,"NOdesMartin"
0.926518,"NOdesMartin"
0.926717,"NOdesMartin"
0.907548,"NOdesMartin"
0.907548,"NOdesMartin"
0.907548,"NOdesMartin"
0.99381,"NOdesMartin"
0.900359,"NOdesMartin"
0.991813,"NOdesMartin"
0.911142,"NOdesMartin"
0.942692,"NOdesMartin"
0.934305,"NOdesMartin"
0.942093,"NOdesMartin"
0.941693,"NOdesMartin"
0.923522,"NOdesMartin"
0.942093,"NOdesMartin"
0.936102,"NOdesMartin"
0.935903,"NOdesMartin"
0.935903,"NOdesMartin"
0.936701,"NOdesMartin"
0.936701,"NOdesMartin"
0.988419,"NOdesMartin"
0.916733,"NOdesMartin"
0.990216,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
0.999201,"NOdesMartin"
0.994609,"NOdesMartin"
0.994609,"NOdesMartin"
0.988618,"NOdesMartin"
0.994808,"NOdesMartin"
0.903754,"NOdesMartin"
0.915535,"NOdesMartin"
0.915535,"NOdesMartin"
0.932508,"NOdesMartin"
0.994409,"NOdesMartin"
0.997604,"NOdesMartin"
0.948952,"NOdesMartin"
0.916334,"NOdesMartin"
0.980431,"NOdesMartin"
0.988618,"NOdesMartin"
1,"NOdesMartin"
0.977835,"NOdesMartin"
0.919529,"NOdesMartin"
0.964657,"NOdesMartin"
0.964856,"NOdesMartin"
0.965256,"NOdesMartin"
1,"NOdesMartin"
1,"NOdesMartin"
1,"NOdesMartin"
0.926118,"NOdesMartin"
0.941893,"NOdesMartin"
0.938299,"NOdesMartin"
0.930911,"NOdesMartin"
0.91254,"NOdesMartin"
0.989417,"NOdesMartin"
0.930112,"NOdesMartin"
0.958067,"NOdesMartin"
0.989617,"NOdesMartin"
0.996206,"NOdesMartin"
0.996206,"NOdesMartin"
0.976837,"NOdesMartin"
0.960064,"NOdesMartin"
0.98103,"NOdesMartin"
0.989417,"NOdesMartin"
1,"NOdesMartin"
0.968251,"NOdesMartin"
1,"NOdesMartin"
0.968251,"NOdesMartin"
1,"NOdesMartin"
0.944324,"NOdesMartin"
1,"NOdesMartin"
0.985623,"NOdesMartin"
0.985423,"NOdesMartin"
0.921925,"NOdesMartin"
0.921725,"NOdesMartin"
0.989617,"NOdesMartin"
0.965056,"NOdesMartin"
0.99361,"NOdesMartin"
0.979034,"NOdesMartin"
0.995407,"NOdesMartin"
0.995407,"NOdesMartin"
0.989417,"NOdesMartin"
0.989417,"NOdesMartin"
0.998203,"NOdesMartin"
0.971845,"NOdesMartin"
0.970447,"NOdesMartin"
0.971246,"NOdesMartin"
0.967452,"NOdesMartin"
0.971446,"NOdesMartin"
0.971446,"NOdesMartin"
0.971246,"NOdesMartin"
0.971046,"NOdesMartin"
0.936901,"NOdesMartin"
0.928115,"NOdesMartin"
0.927316,"NOdesMartin"
0.928315,"NOdesMartin"
0.908147,"NOdesMartin"
0.944888,"NOdesMartin"
0.964257,"NOdesMartin"
0.95008,"NOdesMartin"
0.952676,"NOdesMartin"
0.915935,"NOdesMartin"
0.915935,"NOdesMartin"
0.920128,"NOdesMartin"
0.920327,"NOdesMartin"
0.972045,"NOdesMartin"
0.965855,"NOdesMartin"
0.970847,"NOdesMartin"
0.971046,"NOdesMartin"
0.970847,"NOdesMartin"
0.970847,"NOdesMartin"
0.982228,"NOdesMartin"
0.982228,"NOdesMartin"
0.982228,"NOdesMartin"
0.982228,"NOdesMartin"
0.982029,"NOdesMartin"
0.98123,"NOdesMartin"
0.978235,"NOdesMartin"
0.975639,"NOdesMartin"
0.967652,"NOdesMartin"
0.998403,"NOdesMartin"
0.998403,"NOdesMartin"
0.998403,"NOdesMartin"
0.998403,"NOdesMartin"
0.998403,"NOdesMartin"
0.998403,"NOdesMartin"
0.998403,"NOdesMartin"
0.998403,"NOdesMartin"
0.998403,"NOdesMartin"
0.998403,"NOdesMartin"
0.998403,"NOdesMartin"
0.998403,"NOdesMartin"
0.998403,"NOdesMartin"
0.990415,"NOdesMartin"
0.998203,"NOdesMartin"
0.998403,"NOdesMartin"
0.998403,"NOdesMartin"
0.989217,"NOdesMartin"
0.998403,"NOdesMartin"
0.998403,"NOdesMartin"
0.998403,"NOdesMartin"
0.998403,"NOdesMartin"
0.998403,"NOdesMartin"
0.989417,"NOdesMartin"
0.952875,"NOdesMartin"
1,"NOdesMartin"
0.989417,"NOdesMartin"
0.989217,"NOdesMartin"
1,"NOdesMartin"
1,"NOdesMartin"
0.9998,"NOdesMartin"
1,"NOdesMartin"
1,"NOdesMartin"
1,"NOdesMartin"
1,"NOdesMartin"
0.987819,"NOdesMartin"
1,"NOdesMartin"
1,"NOdesMartin"
1,"NOdesMartin"
0.928514,"NOdesMartin"
0.930711,"NOdesMartin"
0.930511,"NOdesMartin"
0.93151,"NOdesMartin"
0.916733,"NOdesMartin"
0.916534,"NOdesMartin"
0.916534,"NOdesMartin"
0.916733,"NOdesMartin"
0.902756,"NOdesMartin"
0.988419,"NOdesMartin"
0.924321,"NOdesMartin"
0.921326,"NOdesMartin"
0.989217,"NOdesMartin"
0.989217,"NOdesMartin"
0.989417,"NOdesMartin"
0.990815,"NOdesMartin"
0.96845,"NOdesMartin"
0.979034,"NOdesMartin"
0.911342,"NOdesMartin"
0.98722,"NOdesMartin"
0.995208,"NOdesMartin"
0.995208,"NOdesMartin"
0.944888,"NOdesMartin"
0.944888,"NOdesMartin"
0.971246,"NOdesMartin"
0.939896,"NOdesMartin"
0.929712,"NOdesMartin"
0.989417,"NOdesMartin"
1,"NOdesMartin"
0.907348,"NOdesMartin"
0.900359,"NOdesMartin"
0.965455,"NOdesMartin"
0.911142,"NOdesMartin"
0.917732,"NOdesMartin"
0.965455,"NOdesMartin"
0.965655,"NOdesMartin"
0.99401,"NOdesMartin"
0.99401,"NOdesMartin"
0.950879,"NOdesMartin"
0.945887,"NOdesMartin"
0.930711,"NOdesMartin"
0.902556,"NOdesMartin"
0.970847,"NOdesMartin"
0.905152,"NOdesMartin"
0.902356,"NOdesMartin"
0.908746,"NOdesMartin"
0.999002,"NOdesMartin"
1,"NOdesMartin"
0.966853,"NOdesMartin"
0.967252,"NOdesMartin"
0.967252,"NOdesMartin"
0.999002,"NOdesMartin"
0.93151,"NOdesMartin"
0.93131,"NOdesMartin"
0.96266,"NOdesMartin"
0.90595,"NOdesMartin"
0.967252,"NOdesMartin"
0.9377,"NOdesMartin"
0.93131,"NOdesMartin"
0.91254,"NOdesMartin"
0.951278,"NOdesMartin"
0.946286,"NOdesMartin"
0.973043,"NOdesMartin"
0.957069,"NOdesMartin"
0.937837,"NOdesMartin"
0.933266,"NOdesMartin"
0.938498,"NOdesMartin"
0.96226,"NOdesMartin"
0.942692,"NOdesMartin"
0.938498,"NOdesMartin"
0.909744,"NOdesMartin"
0.909744,"NOdesMartin"
0.90635,"NOdesMartin"
0.90635,"NOdesMartin"
0.90635,"NOdesMartin"
0.920727,"NOdesMartin"
0.920727,"NOdesMartin"
0.920727,"NOdesMartin"
0.920727,"NOdesMartin"
0.920727,"NOdesMartin"
0.920927,"NOdesMartin"
0.920727,"NOdesMartin"
0.920727,"NOdesMartin"
0.920727,"NOdesMartin"
0.914577,"NOdesMartin"
0.909545,"NOdesMartin"
0.906749,"NOdesMartin"
0.90635,"NOdesMartin"
0.927117,"NOdesMartin"
0.933307,"NOdesMartin"
0.956869,"NOdesMartin"
0.917133,"NOdesMartin"
0.915735,"NOdesMartin"
0.923123,"NOdesMartin"
0.921326,"NOdesMartin"
0.901558,"NOdesMartin"
0.901358,"NOdesMartin"
0.987021,"NOdesMartin"
0.933706,"NOdesMartin"
0.936701,"NOdesMartin"
0.989217,"NOdesMartin"
0.989417,"NOdesMartin"
0.992013,"NOdesMartin"
0.979233,"NOdesMartin"
0.993211,"NOdesMartin"
0.993011,"NOdesMartin"
0.993011,"NOdesMartin"
0.993011,"NOdesMartin"
0.993011,"NOdesMartin"
0.992812,"NOdesMartin"
0.991214,"NOdesMartin"
0.986022,"NOdesMartin"
0.992612,"NOdesMartin"
0.992412,"NOdesMartin"
0.985623,"NOdesMartin"
0.985623,"NOdesMartin"
0.985623,"NOdesMartin"
0.985423,"NOdesMartin"
0.994958,"NOdesMartin"
0.991214,"NOdesMartin"
0.991214,"NOdesMartin"
0.991214,"NOdesMartin"
0.991214,"NOdesMartin"
0.991214,"NOdesMartin"
0.991014,"NOdesMartin"
0.984625,"NOdesMartin"
0.988618,"NOdesMartin"
0.989417,"NOdesMartin"
1,"NOdesMartin"
0.909145,"NOdesMartin"
0.910543,"NOdesMartin"
0.916933,"NOdesMartin"
0.916933,"NOdesMartin"
0.935304,"NOdesMartin"
0.945887,"NOdesMartin"
0.942093,"NOdesMartin"
0.942093,"NOdesMartin"
0.942093,"NOdesMartin"
0.940895,"NOdesMartin"
0.941893,"NOdesMartin"
0.942093,"NOdesMartin"
0.942093,"NOdesMartin"
0.942093,"NOdesMartin"
0.941893,"NOdesMartin"
0.941693,"NOdesMartin"
0.941693,"NOdesMartin"
0.945687,"NOdesMartin"
0.944888,"NOdesMartin"
0.94389,"NOdesMartin"
0.951478,"NOdesMartin"
0.962859,"NOdesMartin"
0.933307,"NOdesMartin"
0.926118,"NOdesMartin"
0.9373,"NOdesMartin"
0.917732,"NOdesMartin"
0.961262,"NOdesMartin"
0.961861,"NOdesMartin"
0.904752,"NOdesMartin"
0.997404,"NOdesMartin"
0.997404,"NOdesMartin"
0.904153,"NOdesMartin"
0.904353,"NOdesMartin"
0.90615,"NOdesMartin"
0.90615,"NOdesMartin"
0.904553,"NOdesMartin"
0.900958,"NOdesMartin"
0.906749,"NOdesMartin"
0.922724,"NOdesMartin"
0.965455,"NOdesMartin"
0.9998,"NOdesMartin"
0.984225,"NOdesMartin"
0.996805,"NOdesMartin"
0.919329,"NOdesMartin"
0.911142,"NOdesMartin"
0.911342,"NOdesMartin"
0.900559,"NOdesMartin"
0.996605,"NOdesMartin"
0.999401,"NOdesMartin"
0.978035,"NOdesMartin"
0.978035,"NOdesMartin"
0.999401,"NOdesMartin"
0.978035,"NOdesMartin"
0.999401,"NOdesMartin"
0.999401,"NOdesMartin"
0.986422,"NOdesMartin"
0.986422,"NOdesMartin"
0.985823,"NOdesMartin"
0.985823,"NOdesMartin"
0.985823,"NOdesMartin"
0.988419,"NOdesMartin"
0.988419,"NOdesMartin"
0.986022,"NOdesMartin"
0.985823,"NOdesMartin"
0.985823,"NOdesMartin"
0.988219,"NOdesMartin"
0.988219,"NOdesMartin"
0.988419,"NOdesMartin"
0.988019,"NOdesMartin"
0.991214,"NOdesMartin"
0.966454,"NOdesMartin"
0.992013,"NOdesMartin"
0.950479,"NOdesMartin"
0.955871,"NOdesMartin"
0.96905,"NOdesMartin"
1,"NOdesMartin"
0.965455,"NOdesMartin"
1,"NOdesMartin"
0.999952,"NOdesMartin"
1,"NOdesMartin"
1,"NOdesMartin"
0.935903,"NOdesMartin"
0.979832,"NOdesMartin"
0.907149,"NOdesMartin"
0.939497,"NOdesMartin"
0.902356,"NOdesMartin"
0.913033,"NOdesMartin"
0.994808,"NOdesMartin"
0.907149,"NOdesMartin"
0.916733,"NOdesMartin"
0.907348,"NOdesMartin"
0.907348,"NOdesMartin"
0.935903,"NOdesMartin"
0.907947,"NOdesMartin"
0.909345,"NOdesMartin"
0.909345,"NOdesMartin"
0.986821,"NOdesMartin"
0.986821,"NOdesMartin"
0.986821,"NOdesMartin"
0.905152,"NOdesMartin"
0.905351,"NOdesMartin"
0.905152,"NOdesMartin"
0.930368,"NOdesMartin"
1,"NOdesMartin"
0.985224,"NOdesMartin"
0.965056,"NOdesMartin"
0.995208,"NOdesMartin"
0.995008,"NOdesMartin"
0.995008,"NOdesMartin"
0.995008,"NOdesMartin"
0.995008,"NOdesMartin"
0.973842,"NOdesMartin"
0.985224,"NOdesMartin"
0.926318,"NOdesMartin"
0.95647,"NOdesMartin"
0.979034,"NOdesMartin"
0.974441,"NOdesMartin"
0.988618,"NOdesMartin"
0.999401,"NOdesMartin"
0.956669,"NOdesMartin"
0.965255,"NOdesMartin"
0.964257,"NOdesMartin"
0.953275,"NOdesMartin"
0.964257,"NOdesMartin"
0.964257,"NOdesMartin"
0.964257,"NOdesMartin"
0.964257,"NOdesMartin"
0.952875,"NOdesMartin"
0.964257,"NOdesMartin"
0.964257,"NOdesMartin"
0.964457,"NOdesMartin"
0.964457,"NOdesMartin"
0.953075,"NOdesMartin"
0.999002,"NOdesMartin"
0.967252,"NOdesMartin"
0.989217,"NOdesMartin"
0.967252,"NOdesMartin"
0.967252,"NOdesMartin"
0.989018,"NOdesMartin"
0.989018,"NOdesMartin"
1,"NOdesMartin"
0.911342,"NOdesMartin"
0.92472,"NOdesMartin"
0.902556,"NOdesMartin"
0.901757,"NOdesMartin"
0.93131,"NOdesMartin"
0.925919,"NOdesMartin"
0.927516,"NOdesMartin"
0.927516,"NOdesMartin"
0.920327,"NOdesMartin"
0.967652,"NOdesMartin"
0.997204,"NOdesMartin"
0.983027,"NOdesMartin"
0.948682,"NOdesMartin"
0.923323,"NOdesMartin"
0.988019,"NOdesMartin"
0.916134,"NOdesMartin"
0.91893,"NOdesMartin"
0.91893,"NOdesMartin"
0.934704,"NOdesMartin"
0.959665,"NOdesMartin"
1,"NOdesMartin"
0.982628,"NOdesMartin"
0.913738,"NOdesMartin"
0.910144,"NOdesMartin"
0.908347,"NOdesMartin"
0.908746,"NOdesMartin"
0.91853,"NOdesMartin"
0.986422,"NOdesMartin"
0.988019,"NOdesMartin"
0.988019,"NOdesMartin"
0.988019,"NOdesMartin"
0.988019,"NOdesMartin"
0.988019,"NOdesMartin"
0.92472,"NOdesMartin"
0.988019,"NOdesMartin"
0.986621,"NOdesMartin"
0.988019,"NOdesMartin"
0.986621,"NOdesMartin"
0.988019,"NOdesMartin"
0.988019,"NOdesMartin"
0.988019,"NOdesMartin"
0.988019,"NOdesMartin"
0.988019,"NOdesMartin"
0.988019,"NOdesMartin"
0.988019,"NOdesMartin"
0.988019,"NOdesMartin"
0.988019,"NOdesMartin"
0.986621,"NOdesMartin"
0.928914,"NOdesMartin"
0.988019,"NOdesMartin"
0.928914,"NOdesMartin"
0.986621,"NOdesMartin"
0.986621,"NOdesMartin"
0.988019,"NOdesMartin"
0.987819,"NOdesMartin"
0.928914,"NOdesMartin"
0.988019,"NOdesMartin"
0.988019,"NOdesMartin"
0.993546,"NOdesMartin"
0.988019,"NOdesMartin"
0.988019,"NOdesMartin"
0.986621,"NOdesMartin"
0.988019,"NOdesMartin"
0.986621,"NOdesMartin"
0.987819,"NOdesMartin"
0.988019,"NOdesMartin"
0.98742,"NOdesMartin"
0.988019,"NOdesMartin"
0.988019,"NOdesMartin"
0.999983,"NOdesMartin"
0.986621,"NOdesMartin"
0.988019,"NOdesMartin"
0.988019,"NOdesMartin"
0.988019,"NOdesMartin"
0.988019,"NOdesMartin"
0.988019,"NOdesMartin"
0.988019,"NOdesMartin"
0.988019,"NOdesMartin"
0.988019,"NOdesMartin"
0.992586,"NOdesMartin"
0.987819,"NOdesMartin"
0.988019,"NOdesMartin"
0.988019,"NOdesMartin"
0.988219,"NOdesMartin"
0.988019,"NOdesMartin"
0.956669,"NOdesMartin"
0.965855,"NOdesMartin"
0.999983,"NOdesMartin"
0.967652,"NOdesMartin"
0.97484,"NOdesMartin"
1,"NOdesMartin"
0.972444,"NOdesMartin"
0.951078,"NOdesMartin"
0.966853,"NOdesMartin"
0.900958,"NOdesMartin"
0.971845,"NOdesMartin"
0.996206,"NOdesMartin"
0.971645,"NOdesMartin"
0.974042,"NOdesMartin"
0.974042,"NOdesMartin"
0.974241,"NOdesMartin"
0.997804,"NOdesMartin"
0.971845,"NOdesMartin"
0.973642,"NOdesMartin"
0.9998,"NOdesMartin"
0.976038,"NOdesMartin"
0.976038,"NOdesMartin"
1,"NOdesMartin"
0.975639,"NOdesMartin"
0.975839,"NOdesMartin"
0.976038,"NOdesMartin"
0.975639,"NOdesMartin"
0.975639,"NOdesMartin"
0.939297,"NOdesMartin"
0.972244,"NOdesMartin"
0.972244,"NOdesMartin"
0.972244,"NOdesMartin"
0.972244,"NOdesMartin"
0.972244,"NOdesMartin"
0.972244,"NOdesMartin"
0.947684,"NOdesMartin"
0.972244,"NOdesMartin"
0.973243,"NOdesMartin"
0.973243,"NOdesMartin"
0.973442,"NOdesMartin"
0.973243,"NOdesMartin"
0.973243,"NOdesMartin"
0.972244,"NOdesMartin"
0.973642,"NOdesMartin"
0.973043,"NOdesMartin"
0.973642,"NOdesMartin"
0.973642,"NOdesMartin"
0.973642,"NOdesMartin"
0.974641,"NOdesMartin"
0.973642,"NOdesMartin"
0.974641,"NOdesMartin"
0.974641,"NOdesMartin"
0.974641,"NOdesMartin"
0.970847,"NOdesMartin"
0.971246,"NOdesMartin"
0.971246,"NOdesMartin"
0.971246,"NOdesMartin"
0.966254,"NOdesMartin"
0.977636,"NOdesMartin"
0.977037,"NOdesMartin"
0.915535,"NOdesMartin"
0.963858,"NOdesMartin"
0.976837,"NOdesMartin"
0.989217,"NOdesMartin"
0.989217,"NOdesMartin"
0.973442,"NOdesMartin"
0.989417,"NOdesMartin"
0.98742,"NOdesMartin"
0.979034,"NOdesMartin"
0.997005,"NOdesMartin"
0.983027,"NOdesMartin"
0.982827,"NOdesMartin"
0.904553,"NOdesMartin"
0.99381,"NOdesMartin"
0.99381,"NOdesMartin"
0.913738,"NOdesMartin"
0.935703,"NOdesMartin"
0.901158,"NOdesMartin"
0.935703,"NOdesMartin"
0.914137,"NOdesMartin"
0.913738,"NOdesMartin"
0.914537,"NOdesMartin"
0.911941,"NOdesMartin"
0.944489,"NOdesMartin"
0.944888,"NOdesMartin"
0.944888,"NOdesMartin"
0.944888,"NOdesMartin"
0.944888,"NOdesMartin"
0.933107,"NOdesMartin"
0.95607,"NOdesMartin"
0.917532,"NOdesMartin"
0.945487,"NOdesMartin"
0.95607,"NOdesMartin"
0.900958,"NOdesMartin"
0.900359,"NOdesMartin"
0.900559,"NOdesMartin"
0.900759,"NOdesMartin"
0.946486,"NOdesMartin"
0.941693,"NOdesMartin"
0.941693,"NOdesMartin"
0.941094,"NOdesMartin"
0.917732,"NOdesMartin"
0.941893,"NOdesMartin"
0.941893,"NOdesMartin"
0.956869,"NOdesMartin"
0.9375,"NOdesMartin"
0.931709,"NOdesMartin"
0.931709,"NOdesMartin"
0.943291,"NOdesMartin"
0.983626,"NOdesMartin"
0.983826,"NOdesMartin"
0.983826,"NOdesMartin"
0.983826,"NOdesMartin"
0.984625,"NOdesMartin"
0.998802,"NOdesMartin"
0.998802,"NOdesMartin"
0.998802,"NOdesMartin"
0.998802,"NOdesMartin"
0.998802,"NOdesMartin"
0.998802,"NOdesMartin"
0.998802,"NOdesMartin"
0.951478,"NOdesMartin"
0.998802,"NOdesMartin"
0.999017,"NOdesMartin"
0.998602,"NOdesMartin"
0.998802,"NOdesMartin"
0.941094,"NOdesMartin"
0.957069,"NOdesMartin"
0.941094,"NOdesMartin"
0.92512,"NOdesMartin"
0.925319,"NOdesMartin"
0.91234,"NOdesMartin"
0.969842,"NOdesMartin"
0.930711,"NOdesMartin"
0.929912,"NOdesMartin"
0.930911,"NOdesMartin"
0.931909,"NOdesMartin"
0.994609,"NOdesMartin"
0.94389,"NOdesMartin"
0.931419,"NOdesMartin"
0.944888,"NOdesMartin"
0.994808,"NOdesMartin"
0.970847,"NOdesMartin"
0.973043,"NOdesMartin"
0.974241,"NOdesMartin"
0.988618,"NOdesMartin"
0.944289,"NOdesMartin"
0.984625,"NOdesMartin"
0.984625,"NOdesMartin"
0.997604,"NOdesMartin"
0.984625,"NOdesMartin"
0.936901,"NOdesMartin"
0.936502,"NOdesMartin"
0.985423,"NOdesMartin"
0.980431,"NOdesMartin"
0.996605,"NOdesMartin"
0.935703,"NOdesMartin"
0.95008,"NOdesMartin"
0.916334,"NOdesMartin"
0.916334,"NOdesMartin"
0.985823,"NOdesMartin"
0.998203,"NOdesMartin"
0.998203,"NOdesMartin"
0.998203,"NOdesMartin"
0.998203,"NOdesMartin"
1,"NOdesMartin"
0.916534,"NOdesMartin"
0.916534,"NOdesMartin"
0.913738,"NOdesMartin"
0.914537,"NOdesMartin"
0.914537,"NOdesMartin"
0.971246,"NOdesMartin"
0.971246,"NOdesMartin"
0.970647,"NOdesMartin"
0.970647,"NOdesMartin"
0.970447,"NOdesMartin"
0.971046,"NOdesMartin"
0.998403,"NOdesMartin"
0.998403,"NOdesMartin"
0.999361,"NOdesMartin"
0.999354,"NOdesMartin"
0.999351,"NOdesMartin"
1,"NOdesMartin"
0.998403,"NOdesMartin"
0.998403,"NOdesMartin"
0.9998,"NOdesMartin"
0.9998,"NOdesMartin"
0.9998,"NOdesMartin"
1,"NOdesMartin"
0.905751,"NOdesMartin"
0.998403,"NOdesMartin"
0.938498,"NOdesMartin"
0.959065,"NOdesMartin"
0.967252,"NOdesMartin"
0.959065,"NOdesMartin"
0.960663,"NOdesMartin"
0.960663,"NOdesMartin"
0.960663,"NOdesMartin"
0.944089,"NOdesMartin"
0.944089,"NOdesMartin"
0.944289,"NOdesMartin"
0.944089,"NOdesMartin"
0.944089,"NOdesMartin"
0.909545,"NOdesMartin"
0.945487,"NOdesMartin"
0.944089,"NOdesMartin"
0.998403,"NOdesMartin"
1,"NOdesMartin"
1,"NOdesMartin"
1,"NOdesMartin"
1,"NOdesMartin"
0.99401,"NOdesMartin"
0.960863,"NOdesMartin"
0.955072,"NOdesMartin"
0.958866,"NOdesMartin"
0.999601,"NOdesMartin"
0.962859,"NOdesMartin"
0.962859,"NOdesMartin"
0.997005,"NOdesMartin"
0.990615,"NOdesMartin"
0.990615,"NOdesMartin"
0.990615,"NOdesMartin"
0.990615,"NOdesMartin"
0.990615,"NOdesMartin"
0.990615,"NOdesMartin"
0.990615,"NOdesMartin"
0.990615,"NOdesMartin"
0.990615,"NOdesMartin"
0.990615,"NOdesMartin"
0.990615,"NOdesMartin"
0.990415,"NOdesMartin"
0.990615,"NOdesMartin"
0.929113,"NOdesMartin"
0.990415,"NOdesMartin"
0.990615,"NOdesMartin"
0.990615,"NOdesMartin"
0.906949,"NOdesMartin"
0.990615,"NOdesMartin"
0.990615,"NOdesMartin"
0.990615,"NOdesMartin"
0.990615,"NOdesMartin"
0.990615,"NOdesMartin"
0.983826,"NOdesMartin"
0.994409,"NOdesMartin"
0.994409,"NOdesMartin"
0.994409,"NOdesMartin"
0.994409,"NOdesMartin"
0.994409,"NOdesMartin"
0.994409,"NOdesMartin"
0.994409,"NOdesMartin"
0.994409,"NOdesMartin"
0.994209,"NOdesMartin"
0.994409,"NOdesMartin"
0.994409,"NOdesMartin"
0.994409,"NOdesMartin"
0.994409,"NOdesMartin"
0.994409,"NOdesMartin"
0.96905,"NOdesMartin"
0.96885,"NOdesMartin"
0.988618,"NOdesMartin"
0.988818,"NOdesMartin"
0.988818,"NOdesMartin"
0.988818,"NOdesMartin"
0.966853,"NOdesMartin"
0.973442,"NOdesMartin"
0.902157,"NOdesMartin"
